cbsa_code,cbsa_title,year,population,housing_units,rental_vacancy,net_migration,permits_total,permits_mf,total_emp,avg_annual_pay,emp_hhi,per_capita_income,zori,zhvi,mortgage_rate_30y
29820,"Las Vegas-Henderson-North Las Vegas, NV",2024,,,,,14754.0,2301.0,1124772.0,64985.0,0.12094821643252106,,1730.0822280243656,433517.7700910179,6.721153846153846
29820,"Las Vegas-Henderson-North Las Vegas, NV",2025,,,,,14466.0,4540.0,,,,,1747.6771836335326,439902.4810147162,6.595094339622642
30460,"Lexington-Fayette, KY",2015,500535.0,216472.0,0.054238645711564275,,2206.0,777.0,261077.0,45658.0,0.11536971758623396,44261.157933675255,856.2713871742426,164088.2050360239,3.8505769230769227
30460,"Lexington-Fayette, KY",2016,506751.0,218335.0,0.03593828249827105,132.0,2732.0,1200.0,265329.0,46428.0,0.13597972873851544,44860.520019521566,895.2365329045925,172392.8061907341,3.6540384615384616
30460,"Lexington-Fayette, KY",2017,512650.0,220412.0,0.03943645435867332,-1264.0,2326.0,634.0,268890.0,47203.0,0.11856719367113555,45990.84055423573,928.4081316390789,182398.00770326087,3.9898076923076924
30460,"Lexington-Fayette, KY",2018,516697.0,222288.0,0.048992967684000605,-554.0,2772.0,1280.0,267535.0,48027.0,0.1306881796095235,47504.405561387146,953.6514689282077,193517.25904952234,4.544615384615384
30460,"Lexington-Fayette, KY",2019,517056.0,224430.0,0.047114464275660156,-659.0,2246.0,909.0,269893.0,49623.0,0.11455619345255326,50055.8760795832,985.8170699990151,201954.02234021187,3.935769230769231
30460,"Lexington-Fayette, KY",2020,,,,-1169.0,2330.0,772.0,254979.0,52969.0,0.10599968082380541,53404.930230760314,1019.3591047916639,215111.59166799425,3.111698113207547
30460,"Lexington-Fayette, KY",2021,517846.0,228736.0,0.044864714086471406,-1197.0,2943.0,1139.0,261165.0,55234.0,0.13179021278145092,58316.94816179744,1113.5708382308244,242789.0584118229,2.957692307692308
30460,"Lexington-Fayette, KY",2022,517916.0,231268.0,0.024513024980788292,-659.0,2709.0,1155.0,272150.0,58439.0,0.11815339866188349,59744.35721200946,1238.599190695308,272698.35508336645,5.344038461538461
30460,"Lexington-Fayette, KY",2023,520045.0,233549.0,0.026858948500739544,-284.0,2442.0,1053.0,280820.0,61148.0,0.11774313325412925,63480.21353558483,1327.1875978081464,289617.89793810586,6.806730769230769
30460,"Lexington-Fayette, KY",2024,,,,,2201.0,710.0,285370.0,63566.0,0.17703915596099615,,1405.3499758305952,307172.73404860275,6.721153846153846
30460,"Lexington-Fayette, KY",2025,,,,,2327.0,661.0,,,,,1480.8424386011086,319970.00736166,6.595094339622642
30780,"Little Rock-North Little Rock-Conway, AR",2015,730250.0,320504.0,0.1174801074451371,,2699.0,1142.0,327384.0,44147.0,0.13285954616413007,42283.10704903797,824.7671826822775,150126.58656586267,3.8505769230769227
30780,"Little Rock-North Little Rock-Conway, AR",2016,734381.0,322939.0,0.11223563318922791,-1567.0,2327.0,597.0,330471.0,44766.0,0.1345784998041991,43155.09198217718,836.1004583993262,153822.43287432534,3.6540384615384616
30780,"Little Rock-North Little Rock-Conway, AR",2017,738082.0,325484.0,0.11845675789041166,-1756.0,3215.0,1067.0,333206.0,45644.0,0.14564757587786134,43865.59764201645,851.6579370419719,154928.1845138074,3.9898076923076924
30780,"Little Rock-North Little Rock-Conway, AR",2018,741357.0,328929.0,0.12636357238370047,-1588.0,2174.0,294.0,335677.0,46599.0,0.17886338144692965,44939.43328475569,866.1549762656832,158619.97909167726,4.544615384615384
30780,"Little Rock-North Little Rock-Conway, AR",2019,744483.0,331096.0,0.09819244713515014,207.0,3005.0,1030.0,336954.0,47912.0,0.18854970735271426,46714.37374144181,890.7539038182634,162768.5859270209,3.935769230769231
30780,"Little Rock-North Little Rock-Conway, AR",2020,,,,396.0,3081.0,726.0,321746.0,51434.0,0.1381364772862072,50928.127419828576,929.1665598508074,170175.44689601116,3.111698113207547
30780,"Little Rock-North Little Rock-Conway, AR",2021,749673.0,340105.0,0.057889646790993045,2180.0,3635.0,833.0,328849.0,53526.0,0.14420253271449196,55721.464266569834,1020.8984029499373,188011.0511002204,2.957692307692308
30780,"Little Rock-North Little Rock-Conway, AR",2022,757945.0,344771.0,0.0847842841189701,2943.0,3338.0,1416.0,340612.0,55859.0,0.16132870257820642,55168.357551623194,1100.8106543713582,208901.33202826872,5.344038461538461
30780,"Little Rock-North Little Rock-Conway, AR",2023,764582.0,346982.0,0.09826147021862698,1880.0,2664.0,585.0,348804.0,57498.0,0.13664532278039887,58619.49199864519,1143.9931453340398,214023.10659651677,6.806730769230769
30780,"Little Rock-North Little Rock-Conway, AR",2024,,,,,2606.0,451.0,355882.0,59425.0,0.1934490938970305,,1195.3560326804125,220407.22348647492,6.721153846153846
30780,"Little Rock-North Little Rock-Conway, AR",2025,,,,,3142.0,397.0,,,,,1225.9750785403796,224517.41984814242,6.595094339622642
31080,"Los Angeles-Long Beach-Anaheim, CA",2015,13340068.0,4585390.0,0.03061665383649435,,34034.0,24271.0,5763753.0,58997.0,0.0857298325228665,54531.81704771418,1812.276531891927,515854.1143132015,3.8505769230769227
31080,"Los Angeles-Long Beach-Anaheim, CA",2016,13310447.0,4610932.0,0.02937687607774679,-77160.0,32114.0,21213.0,5904091.0,59889.0,0.08552875188300435,56280.18987730636,1924.3997421911379,535544.8800083111,3.6540384615384616
31080,"Los Angeles-Long Beach-Anaheim, CA",2017,13353907.0,4644923.0,0.03274813907016898,-134114.0,31084.0,18728.0,5976103.0,62555.0,0.08663623796815083,58274.33838206647,2038.483966510472,583121.6083125671,3.9898076923076924
31080,"Los Angeles-Long Beach-Anaheim, CA",2018,13291486.0,4672663.0,0.03913528011464619,-105343.0,29524.0,17432.0,6072771.0,64249.0,0.08758132903920911,60689.07202482909,2136.053765733019,644081.7044666515,4.544615384615384
31080,"Los Angeles-Long Beach-Anaheim, CA",2019,13214799.0,4697571.0,0.04212775622748481,-99567.0,30554.0,19196.0,6160476.0,66494.0,0.0876648523686377,64281.62378384879,2222.0785866497536,660101.5939912064,3.935769230769231
31080,"Los Angeles-Long Beach-Anaheim, CA",2020,,,,-144705.0,26930.0,15521.0,5612703.0,72570.0,0.08983301650318587,69627.03632244663,2247.597979331331,694188.8120315146,3.111698113207547
31080,"Los Angeles-Long Beach-Anaheim, CA",2021,12997353.0,4759244.0,0.04266400471478456,-170835.0,31151.0,18267.0,5810410.0,76780.0,0.08949159224755246,75593.47963039929,2380.0194876566266,790770.8176990718,2.957692307692308
31080,"Los Angeles-Long Beach-Anaheim, CA",2022,12872322.0,4788314.0,0.033574030595180306,-147253.0,32873.0,19634.0,6113834.0,77890.0,0.08854701859577097,77127.89557490639,2658.3917550183887,897082.7448447957,5.344038461538461
31080,"Los Angeles-Long Beach-Anaheim, CA",2023,12799100.0,4828892.0,0.04060133454126469,-106283.0,30767.0,16654.0,6115780.0,79859.0,0.0904014917591967,81372.7092904147,2739.1642196348434,895858.7948468389,6.806730769230769
31080,"Los Angeles-Long Beach-Anaheim, CA",2024,,,,,26781.0,13269.0,6186987.0,82976.0,0.09232189453940712,,2801.972517107304,955980.8484154447,6.721153846153846
31080,"Los Angeles-Long Beach-Anaheim, CA",2025,,,,,27242.0,12525.0,,,,,2881.580175294981,966737.4249267668,6.595094339622642
31140,"Louisville/Jefferson County, KY-IN",2015,1279335.0,549573.0,0.07062851416801202,,4159.0,1103.0,614094.0,47563.0,0.16134114412167425,44405.95519311497,833.9708448713055,150934.0639068384,3.8505769230769227
31140,"Louisville/Jefferson County, KY-IN",2016,1283297.0,553398.0,0.06257304831292532,852.0,5367.0,1982.0,629382.0,48446.0,0.1298702447121294,45483.96470516134,864.3282496818323,158524.23656158484,3.6540384615384616
31140,"Louisville/Jefferson County, KY-IN",2017,1293722.0,556413.0,0.06889722045548377,1118.0,6031.0,2265.0,636734.0,49687.0,0.13550374972138668,46888.82703375954,908.1943988325778,168477.87110034004,3.9898076923076924
